,Number,Store,Address,Review_score,Review_counts,ID,Date,Review_text
137,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,악당경선,23.3.17.금,굿
138,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,변우쿠숑,23.1.19.목,굿 빵이
139,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,악당경선,23.3.3.금,굿
140,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,파푸파푸,22.12.13.화,빨미까레 하얀거 소금인가요? 너무 짜요 단건지 짠건지 소금맛만 강합니다 너무 어이가 없어서 리뷰 남겨요
141,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,닌자5671,22.11.20.일,"상암 엠타워 인근에 간단히 이야기 하기좋은 카페
주차도 바로 앞에 가능"
142,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,xylitol0707,22.11.19.토,맛있는 빵들이 많아요!! 연유바게트 넘 맛있습니다
143,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,허니비91,22.10.21.금,리뷰 쓰려고 영수증 받아왔습니다. 서비스 진짜 안좋 네요. 카드 뺏어가듯이 받더니 사람 앞에 있는데 카운 터 탁 앞에 놓고 뒤돌아서 가버리는건 뭐죠? 봉...
144,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,pupu109,23.2.18.토,굿
145,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,도리뷰,22.10.22.토,매장 앞에 주차되서 좋아용! 빵 종류 많아용!
146,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,jjinzzang,23.1.28.토,커피가 정말 맛있어요~
147,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,zha****,23.1.8.일,그냥그럼
148,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,jyl****,23.1.14.토,굿
149,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,크리스탈6137,22.8.27.토,엘리게이터 파이 크고 맛있어요
150,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,한끼미식가,22.8.17.수,아메리카노 시원하니 좋네요 평소에 산미가 높은 커피를 좋아하진않는데 고소하고 풍미가 있네요
151,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,싱뚱,22.9.24.토,달콤한 빵이 한가득~~ 맛있게 먹었어요!
152,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,짜루70,22.11.7.월,좋아요
153,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,마젤토브5,22.7.4.월,피칸애플파이 팡콩파이랑 아아는 환상입니다~
154,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,게으른여행자,22.11.25.금,빵이 맛있어서 자주 가요
155,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,꽃분이98,22.10.18.화,친절해요
156,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,캡틴짱,22.10.15.토,좋아요
157,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,y0****,22.10.1.토,….
158,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,kin****,22.10.18.화,친절해요
159,2,모카리아,서울 마포구 월드컵북로44길 76-12, 4.3, 555,떼롱,22.4.26.화,빵들이 맛잇고 음료도 맛잇엇어요!🥧🫐💕 매장 2층에도 자리많이있어요~! 다만 27돈데 2층에 에어컨이 안켜져잇어서 약간 노곤하게? 있었어요ㅋㅋㅋ
160,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,민로로19,2.25.일,망원동 디저트 찾아보다가 요즘 디저트들보다 저렴하 고 종류도 많아보여서 방문해 보았는데 아니 아메리 카노까지 2000원이더라고요 커피에 케이크까...
161,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,01020363,2.24.토,언제와서 먹어도 맛있어요:)
162,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,윈디링,1.16.화,배달로 주문해서 먹던 디저트집💕 지나가는 길에 로 고 보고 바로 들어가서 소금빵 데려왔어요 ㅎㅎ 사장 님 정말 친절하시고 희망시에 종류별로 너무 ...
163,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,hopi77,23.10.29.일,"무화과크림치즈휘낭시에가 2500원인 곳은 진짜 처음 봐요ㅋㅋㅋㅋ 요즘같은 고물가시대에 이렇게 가성비 좋고 맛있는 디저트카페라니,,, 그것도 망원동..."
164,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,00100226,2.3.토,구움과자중에 베스트에요!! 커피랑 너무 잘 어울려용!!
165,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,01020363,1.16.화,라떼와 소금빵 저의 최애맛집이에욤
166,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,milk6864,23.12.3.일,항상 지나갈때마다 구경하는 곳인데 빵도 너무 맛있 고 인테리어도 완전 아늑한 느낌이에요 ! 입구에 있는 라따뚜이도 진짜 귀엽고 .. 사장님이 서비스도 ...
167,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,댕까댕까,1.14.일,모구모구는 진짜 제가 먹어본 휘낭시에 중에 가장 맛 있는 곳이에요...! 정말 재재재방문을 하고 있을 정도 로 메뉴가 다 너무 맛있어서 김포에서부터 빵 ...
168,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,yw****,2.21.수,전에 궃은 날씨에 얼그레이 브라우니가 먹고 싶어서 … ㅎㅎ 사러 갔다왔어요~ 저는 말차가 더 맛있었던 거 같아요:) 한가지 아쉬웠던 거는 브라우니 안...
169,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,포64,1.26.금,빵 하나하나 다 맛있고 커피랑 먹음 완전 찰떡이에요!!
170,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,woolishin,23.12.22.금,크리스마스 기념으로 딸기타르트 주문했는데 진짜 너 무너무너무 맛있어요! 루돌프쿠키도 귀엽고 맛있었습 니당 크리스마스 분위기 제대로 냈네요 앞으로...
171,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,lsy****,23.12.9.토,2번째 방문인데 오늘 먹은 메뉴들도 다 맛있었어요!!🥰 같이 간 친구도 맛있다고 해서 다음에는 친구와 가서 다른 메뉴들도 먹어보려구요🤗
172,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,hoi****,23.12.10.일,좋은 재료 사용하시는지 디저트 수준이 높게 느껴져 요~ 특히 브라우니류가 꾸덕함과 동시에 촉촉해서 너 무 맛있게 먹었어요~ 종류도 다양해서 골라먹...
173,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,01020363,23.11.11.토,딸기타르트나왔길래 이번엔 타르트 먹었는데 진짜 맛있어요!!!👍👍 웬만한 타르트맛집 저리가라에요!!
174,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,ms7281127,23.12.1.금,딸기타르트 너무 맛있어요 딸기가듬뿍 들어가있어요^^ 커피랑 같이먹으니 넘꿀맛ㅋㅋㅋㅋㅋ추천합니다 크리스마스때 기념 케이크로도 좋을거같아요~!^^
175,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,타키4261,23.11.22.수,휘낭시에 유명한곳이라고 알고있는데 저는 사실 황치 즈범벅브라우니 비주얼 보고 반해서 간거거든요 근 데 진짜 비주얼만큼 맛도리...♡ 가운데 황치즈 ...
176,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,00100226,23.12.12.화,"저번에 우연히 방문하고 맛있어서 또 방문 했어요 ㅎ 휘낭시에, 소금빵 다 맛있어요."
177,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,세비66,1.13.토,"가족들 선물사러 또 방문했습니다!
너무 맛있고 가성비도 좋아서 자주 방문하게 되네요!"
178,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,jie****,23.12.21.목,"밖에 포스터 보고 예약해서 주문했는데 딸기가 듬뿍 들어있네요💕 
가족들과 맛있는 디저트 시간이었어요!!!"
179,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,아몬드나무61,1.16.화,강아지 산책하다 들렸는데 종류도 다양하고 다 맛있 었어요. 아이도 무척 잘 먹더라구여. 묵직한 휘낭시에 라서 한개만 먹어도 그득그득~ 전 말차헤이즐...
180,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,포64,23.11.18.토,커피도 맛있고 다양한 종류의 베이커리가 진짜 많아요! 고민하다 소금빵이랑 딸기타르트 시켰는데 진짜 맛있어서 흡입했어요ㅠㅠ 또 올께요!!
181,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,01020363,23.10.28.토,"올때마다 신제품 나와서 좋아요!! 
이번에 단호박크림치즈머핀있어서 먹어봤는데 맛있어요😆😍"
182,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,00100226,23.12.5.화,"소금빵도 맛있고 커피도 맛있어요.
사장님도 친절하시고 매장 아기자기 귀여워서 자주 올꺼같아요."
183,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,물망초3472,23.8.26.토,"예전에 신당점을 방문했었는데 가게 규모는 작지만 디저트 종류가 정말 많고(케이크, 휘낭시에, 쿠키 등) 너무 맛있었어서! 일부러 신당점을 다시 찾았..."
184,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,세비66,2.4.일,"오늘도 맛있는 한봉지 구매하고 갑니다!
너무 맛있어요!"
185,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,겨뮈이,23.9.23.토,"휘낭시에 가격이 2,500원인데도 진짜 맛있네요 가격
이 저렴해서 여러개 사도 부담이 없어요 바스크 치즈
케이크는 진짜 치즈가 꾸덕꾸덕 듬뿍이라 맛있..."
186,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,채치수13,23.12.7.목,얼그레이 쿠키랑 빵 샀어요😍 쿠키가 엄청 커요!! 사장님이 친절하고 빵이 맛있어요😍 매번 감사해용😍
187,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,ili****,23.12.8.금,"에바 황홀 존맛탱 10:50부터 기다리다 11:00 입장해
서 바로 먹는 중입니다... 아 .... 이래서 디저트를 끊을 
수가 없어요... 오레오 스모어 미쳤어요 2개 사올껄"
188,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,주링0,23.11.28.화,"사장님 넘 친절하시고 휘낭시에 종류가 다양해서 넘 
좋아요 제 구운과자 청결하게 담아주셔서 좋았어요 
개강추"
189,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,오씨78,23.11.18.토,선물용 디저트 사려고 들렸는데 사장님도 너무 친절하시고 디저트가 너무 예뻐요😭😭🫶🏻 맛있게먹겠습니다!
190,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,채치수13,23.10.22.일,"휘낭시에, 쿠키 맛있어요 망원 맛집🤤👍 얼그레이 
브라우니도 사 봤어용 맛있어 보여요~🍪👍 갈 때마
다 새로운 메뉴가 있는 것 같아요 사장님두 친..."
191,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,jan****,23.12.9.토,언제와서 먹어도 여전히 디저트 맛 가성비최고 ㅎ 귀여운 디즈니친구들
192,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,꾸르큠큠,23.10.28.토,커피도 브라우니도 맛있었어요
193,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,망원동피팔이,3.3.일,
194,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,01020363,23.9.30.토,소금빵먹고 추가로 바스크 치즈케이크도 먹었는데 너무너무맛있어요!!!🍰👍
195,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,세비66,23.11.4.토,"N번차 방문입니다! 방문할 때마다 손님들이 많아져요
! 말차 브라우니는 언제 먹어도 맛있어요!"
196,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,채치수13,23.11.1.수,"맘모스, 휘낭시에 샀어요! 과자 종류가 다양해서 매번 뭐 먹을지 한참 고민하게 돼용😋 천천히 하나씩 다 먹어보고 훌륭한 돼지가 될게요~😍👍"
197,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,헤럴데이,23.12.10.일,치즈브라우니 맛있네용!!
198,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,AgustD1,23.12.1.금,딸기타르트 꿀맛
199,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,체리체리빔빔,23.7.2.일,집근처에 생겨서 우연히 방문쓰 🍀 꿀고구마 치즈케 이크 진짜 너무너무 맛있어요..ㅜㅜ 약과 쿠키만 먹 어보고 꾸덕바는 처음인데 쿠키보다 더 맛있...
200,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,변둘레,23.8.15.화,"맛있고 좋아요. 친절하시고 좋아요 ㅎㅎ 평소에 사
먹던 디저트와 조금 다른 식감인데 색다르게 맛있어
요 ㅎㅎ휘낭시에 종류 다 맛있어요 !!!"
201,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,kkr****,23.12.31.일,휘낭시에 종류가 많아서 좋아요
202,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,나는나1474,23.7.21.금,이번주 두번째 방문..🤗 오늘은 셋이서.. 망원점은 구움과자도 맛있지만 커피(아아)맛집이더라구요 여 기만 가만 침샘자극 ..아드레날린이 마구마구 ...
203,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,민팔이,23.7.2.일,가게 인테리어도 너무 이쁘고 메뉴도 다 맛있네요. 특 히 고구마치즈케익 너무 맛있네요. 약과 쿠키도 너무 맛있고 특이한 메뉴가 많네요. 쿠키나 케익 먹...
204,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,hal****,23.10.29.일,쥐들이 귀엽고 쿠키가 맛있어요!!
205,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,왕토마토76,23.9.16.토,"미국인 친구가 한국에 놀러 와서 계속 치즈케익이 먹 고 싶다고 했었는데, 그의 마음에 드는 치즈케익을 못 찾았었습니다. 여기 데려와서 사줬더니 드디어..."
206,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,JONGHWAN,23.7.1.토,"쿠키종류가 꽤 많고 다른곳에 비해, 저렴한데 퀄리티
가 좋네요. 무엇보다 캐릭터가 귀여워서 눈에 띄네요
ㅋㅋ 키링서비스도 감사합니다 번창하세요🙏"
207,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,빠빠빠라,23.7.1.토,망원점 오픈해서 다녀왔어요 아기자기한 쿠키들과 케 익들이 많이있어요 레몬파운드가 저는 제일맛이있었 어요 제 친구는 오레오 크림치즈쿠키가 맛있다...
208,3,모구모구과자점 인 망원,서울 마포구 포은로 75 1층 모구모구과자점,, 175,별명뭐라할지모르겠어,23.11.4.토,적당히 달아서 맛있어요! 사장님도 친절하십니다
